owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
julep-ai,julep,1142,https://github.com/julep-ai/julep/pull/1142,cli/pyproject.toml;cli/uv.lock;sdks/python-sdk,cli/pyproject.toml;cli/uv.lock;sdks/python-sdk
kirschbaum-development,commentions,6,https://github.com/kirschbaum-development/commentions/pull/6,README.md;package-lock.json;package.json;resources/css/filament-comments.css;resources/dist/filament-comments.css;resources/dist/filament-comments.js;resources/js/filament-comments.js;resources/views/comment.blade.php;tailwind.config.js,README.md;package-lock.json;package.json;resources/css/filament-comments.css;resources/dist/filament-comments.css;resources/dist/filament-comments.js;resources/js/filament-comments.js;resources/views/comment.blade.php;tailwind.config.js
liam-hq,liam,920,https://github.com/liam-hq/liam/pull/920,frontend/apps/app/package.json,frontend/apps/app/package.json
liam-hq,liam,980,https://github.com/liam-hq/liam/pull/980,frontend/apps/docs/content/docs/contributing/adr/20241128-use-fumadocs-for-documentation-site.mdx,frontend/apps/docs/content/docs/contributing/adr/20241128-use-fumadocs-for-documentation-site.mdx
linkml,linkml-store,9,https://github.com/linkml/linkml-store/pull/9,.github/workflows/pypi-publish.yml;pyproject.toml,.github/workflows/pypi-publish.yml;pyproject.toml
lipas-liikuntapaikat,lipas,142,https://github.com/lipas-liikuntapaikat/lipas/pull/142,webapp/src/cljs/lipas/ui/ptv/site_view.cljs,webapp/src/clj/lipas/backend/ptv/core.clj;webapp/src/clj/lipas/backend/ptv/handler.clj;webapp/src/clj/lipas/backend/ptv/integration.clj;webapp/src/cljc/lipas/data/ptv.cljc;webapp/src/cljs/lipas/ui/ptv/controls.cljs;webapp/src/cljs/lipas/ui/ptv/events.cljs;webapp/src/cljs/lipas/ui/ptv/site_view.cljs;webapp/src/cljs/lipas/ui/ptv/subs.cljs;webapp/src/cljs/lipas/ui/ptv/views.cljs;webapp/src/cljs/lipas/ui/sports_sites/events.cljs;webapp/test/clj/lipas/backend/ptv_test.clj
lipas-liikuntapaikat,lipas,113,https://github.com/lipas-liikuntapaikat/lipas/pull/113,.env.sample.sh;.github/workflows/ci.yaml;docker-compose.yml;webapp/resources/migrations/20240505061206-webhook.down.sql;webapp/resources/migrations/20240505061206-webhook.up.sql;webapp/resources/sql/loi.sql;webapp/resources/sql/webhook.sql;webapp/src/clj/lipas/backend/config.clj;webapp/src/clj/lipas/backend/core.clj;webapp/src/clj/lipas/backend/db/db.clj;webapp/src/clj/lipas/backend/db/webhook.clj;webapp/src/clj/lipas/integration/utp/webhook.clj;webapp/src/clj/lipas/worker.clj,.env.sample.sh;.github/workflows/ci.yaml;docker-compose.yml;webapp/resources/migrations/20240505061206-webhook.down.sql;webapp/resources/migrations/20240505061206-webhook.up.sql;webapp/resources/sql/loi.sql;webapp/resources/sql/webhook.sql;webapp/src/clj/lipas/backend/config.clj;webapp/src/clj/lipas/backend/core.clj;webapp/src/clj/lipas/backend/db/db.clj;webapp/src/clj/lipas/backend/db/webhook.clj;webapp/src/clj/lipas/integration/utp/webhook.clj;webapp/src/clj/lipas/worker.clj
llun,activities.next,71,https://github.com/llun/activities.next/pull/71,app/api/v1/medias/apple/[token]/[guidWithChecksum]/route.ts;app/api/v1/medias/apple/[token]/assetsUrl/route.ts;app/api/v1/medias/apple/[token]/route.ts;app/api/v1/medias/apple/[token]/utils.ts;lib/client.ts;lib/components/PostBox/PostBox.tsx;package.json;yarn.lock,app/api/v1/medias/apple/[token]/[guidWithChecksum]/route.ts;app/api/v1/medias/apple/[token]/assetsUrl/route.ts;app/api/v1/medias/apple/[token]/route.ts;app/api/v1/medias/apple/[token]/utils.ts;lib/client.ts;lib/components/PostBox/AppleGalleryButton.module.scss;lib/components/PostBox/AppleGalleryButton.tsx;lib/components/PostBox/PostBox.tsx;lib/models/attachment.ts;lib/services/apple/media.ts;lib/services/apple/webstream.ts;package.json;yarn.lock
llun,activities.next,76,https://github.com/llun/activities.next/pull/76,app/(nosidebar)/[actor]/ActorTimelines.tsx;app/(nosidebar)/[actor]/[status]/StatusBox.tsx;lib/components/ActorAttachments.tsx;lib/components/MediasModal.tsx;lib/components/Posts/Attachments.tsx;lib/components/Posts/Media.tsx;lib/components/Posts/Posts.tsx;lib/database/database.test.ts;lib/database/firestore/media.ts;lib/database/firestore/status.ts;lib/database/sql/media.ts;lib/database/sql/status.ts;lib/models/attachment.ts;lib/models/status.ts;lib/utils/getNoteFromStatus.ts;package.json;yarn.lock,app/(nosidebar)/[actor]/ActorTimelines.tsx;app/(nosidebar)/[actor]/[status]/StatusBox.tsx;app/(nosidebar)/[actor]/page.tsx;lib/components/ActorAttachments.tsx;lib/components/MediasModal.tsx;lib/components/Posts/Attachments.tsx;lib/components/Posts/Media.tsx;lib/components/Posts/Posts.tsx;lib/database/database.test.ts;lib/database/firestore/media.ts;lib/database/firestore/status.ts;lib/database/sql/media.ts;lib/database/sql/status.ts;lib/models/attachment.ts;lib/models/pollChoice.ts;lib/models/status.ts;lib/utils/getNoteFromStatus.ts;package.json;yarn.lock
llun,activities.next,72,https://github.com/llun/activities.next/pull/72,lib/config/database.ts;lib/storage/pg.ts;lib/storage/sql.ts;lib/storage/storage.test.ts;lib/storage/types/account.test.ts;lib/storage/types/sql.ts;lib/storage/utils.ts,.github/workflows/dev.yml;app/(nosidebar)/[actor]/[status]/page.tsx;app/(nosidebar)/[actor]/getExternalActorProfile.ts;app/(nosidebar)/[actor]/getInternalActorProfile.ts;app/(nosidebar)/[actor]/page.tsx;app/(nosidebar)/auth/confirmation/page.tsx;app/(nosidebar)/auth/signin/page.tsx;app/(nosidebar)/auth/signup/page.tsx;app/(nosidebar)/layout.tsx;app/(nosidebar)/oauth/authorize/AuthorizeCard.tsx;app/(nosidebar)/oauth/authorize/page.tsx;app/(timeline)/layout.tsx;app/(timeline)/page.tsx;app/(timeline)/settings/page.tsx;app/(timeline)/settings/sessions/page.tsx;app/api/auth/[...nextauth]/authOptions.ts;app/api/users/[username]/followers/route.ts;app/api/users/[username]/following/route.ts;app/api/users/[username]/inbox/route.ts;app/api/users/[username]/outbox/route.ts;app/api/users/[username]/statuses/[statusId]/route.ts;app/api/v1/accounts/follow/route.ts;app/api/v1/accounts/like/route.ts;app/api/v1/accounts/outbox/route.ts;app/api/v1/accounts/profile/route.ts;app/api/v1/accounts/repost/route.ts;app/api/v1/accounts/route.ts;app/api/v1/accounts/sessions/[token]/route.ts;app/api/v1/accounts/verify_credentials/route.ts;app/api/v1/apps/createApplication.test.ts;app/api/v1/apps/createApplication.ts;app/api/v1/apps/route.ts;app/api/v1/files/[...pathname]/route.ts;app/api/v1/followed_tags/route.ts;app/api/v1/medias/presigned/route.ts;app/api/v1/statuses/[id]/favourited_by/route.ts;app/api/v1/statuses/[id]/route.ts;app/api/v1/statuses/route.ts;app/api/v1/timelines/[timeline]/route.ts;app/api/v1/timelines/public/route.ts;app/api/v2/instance/route.ts;app/api/v2/media/route.ts;app/api/well-known/webfinger/route.ts;lib/actions/acceptFollowRequest.test.ts;lib/actions/acceptFollowRequest.ts;lib/actions/announce.test.ts;lib/actions/announce.ts;lib/actions/createFollower.test.ts;lib/actions/createFollower.ts;lib/actions/createNote.test.ts;lib/actions/createNote.ts;lib/actions/createPoll.ts;lib/actions/deleteStatus.ts;lib/actions/like.test.ts;lib/actions/like.ts;lib/actions/rejectFollowRequest.test.ts;lib/actions/rejectFollowRequest.ts;lib/actions/undoAnnounce.ts;lib/actions/undoFollowRequest.test.ts;lib/actions/undoFollowRequest.ts;lib/actions/updateNote.test.ts;lib/actions/updateNote.ts;lib/actions/utils.ts;lib/activities/index.test.ts;lib/components/MediasModal.tsx;lib/config/database.ts;lib/database/database.test.ts;lib/database/firestore.test.ts;lib/database/firestore.ts;lib/database/firestore/account.ts;lib/database/firestore/actor.ts;lib/database/firestore/follow.ts;lib/database/firestore/index.ts;lib/database/firestore/like.ts;lib/database/firestore/media.ts;lib/database/firestore/oauth.ts;lib/database/firestore/status.ts;lib/database/firestore/timeline.ts;lib/database/firestore/urlToId.test.ts;lib/database/firestore/urlToId.ts;lib/database/index.ts;lib/database/sql/account.ts;lib/database/sql/actor.ts;lib/database/sql/follow.ts;lib/database/sql/index.ts;lib/database/sql/like.ts;lib/database/sql/media.ts;lib/database/sql/oauth.ts;lib/database/sql/status.ts;lib/database/sql/timeline.ts;lib/database/sql/utils.ts;lib/database/sql/utils/getCompatibleJSON.ts;lib/database/sql/utils/getCompatibleTime.ts;lib/database/storage.test.ts;lib/database/testUtils.ts;lib/database/types.ts;lib/database/types/account.test.ts;lib/database/types/account.ts;lib/database/types/acount.ts;lib/database/types/actor.test.ts;lib/database/types/actor.ts;lib/database/types/base.ts;lib/database/types/follow.test.ts;lib/database/types/follow.ts;lib/database/types/like.ts;lib/database/types/media.ts;lib/database/types/oauth.ts;lib/database/types/sql.ts;lib/database/types/status.test.ts;lib/database/types/status.ts;lib/database/types/timeline.ts;lib/database/utils.ts;lib/jobs/createAnnounceJob.test.ts;lib/jobs/createAnnounceJob.ts;lib/jobs/createJobHandle.ts;lib/jobs/createNoteJob.test.ts;lib/jobs/createNoteJob.ts;lib/jobs/createPollJob.ts;lib/jobs/deleteObjectJob.ts;lib/jobs/updateNoteJob.ts;lib/jobs/updatePollJob.ts;lib/models/account.ts;lib/models/actor.test.ts;lib/models/oauth2/authCode.ts;lib/models/oauth2/client.ts;lib/models/oauth2/token.ts;lib/models/status.test.ts;lib/services/auth/storageAdapter.ts;lib/services/guards/ActivityPubVerifyGuard.ts;lib/services/guards/AuthenticatedGuard.ts;lib/services/guards/OAuthGuard.ts;lib/services/guards/OnlyLocalUserGuard.ts;lib/services/guards/getSenderPublicKey.ts;lib/services/guards/types.ts;lib/services/mastodon/getMastodonAccount.ts;lib/services/mastodon/getMastodonStatus.ts;lib/services/medias/S3StorageFile.ts;lib/services/medias/index.ts;lib/services/medias/localFile.ts;lib/services/oauth/authCodeRepository.ts;lib/services/oauth/clientRepository.ts;lib/services/oauth/scopeRepository.ts;lib/services/oauth/server.ts;lib/services/oauth/tokenRepository.ts;lib/services/oauth/userRepository.ts;lib/services/queue/base.ts;lib/services/queue/type.ts;lib/services/timelines/index.test.ts;lib/services/timelines/index.ts;lib/services/timelines/main.test.ts;lib/services/timelines/main.ts;lib/services/timelines/noaanounce.ts;lib/services/timelines/types.ts;lib/storage/firestore.ts;lib/storage/firestore/account.ts;lib/storage/firestore/actor.ts;lib/storage/firestore/follow.ts;lib/storage/firestore/urlToId.test.ts;lib/storage/firestore/urlToId.ts;lib/storage/index.ts;lib/storage/pg.ts;lib/storage/sql.ts;lib/storage/sql/account.ts;lib/storage/sql/actor.ts;lib/storage/sql/follow.ts;lib/storage/sql/follower.ts;lib/storage/sql/index.ts;lib/storage/sql/like.ts;lib/storage/sql/media.ts;lib/storage/sql/oauth.ts;lib/storage/sql/status.ts;lib/storage/sql/timeline.ts;lib/storage/storage.test.ts;lib/storage/types.ts;lib/storage/types/account.test.ts;lib/storage/types/actor.test.ts;lib/storage/types/follow.test.ts;lib/storage/types/follow.ts;lib/storage/types/follower.test.ts;lib/storage/types/sql.ts;lib/storage/types/status.test.ts;lib/storage/types/status.ts;lib/storage/types/timeline.ts;lib/storage/utils.ts;lib/stub/database.ts;lib/stub/storage.ts;lib/utils/getActorFromSession.ts;lib/utils/text/getMentions.test.ts;migrations/20221207200212_add_actor_settings.js;migrations/20230507163438_add_status_history.js;migrations/20230718192315_add_medias_meta.js;migrations/20240204214039_add_tokens.js;migrations/20240218213352_add_authcodes.js;package.json;yarn.lock
llun,activities.next,108,https://github.com/llun/activities.next/pull/108,package.json;yarn.lock,app/(nosidebar)/[actor]/getProfileData.ts;lib/activities/requests/getActorCollections.ts;lib/activities/requests/getActorFollowers.test.ts;lib/activities/requests/getActorFollowers.ts;lib/activities/requests/getActorFollowing.test.ts;lib/activities/requests/getActorFollowing.ts;lib/activities/requests/getActorPerson.ts;lib/activities/requests/getActorPosts.test.ts;lib/activities/requests/getActorPosts.ts;lib/stub/person.ts;lib/utils/getPersonFromActor.ts;package.json;yarn.lock
llun,activities.next,87,https://github.com/llun/activities.next/pull/87,lib/client.ts,lib/client.ts;lib/components/MediasModal.tsx
llun,activities.next,75,https://github.com/llun/activities.next/pull/75,lib/models/oauth2/accessGrant.ts,lib/activities/index.ts;lib/database/database.test.ts;lib/database/firestore/account.ts;lib/database/firestore/status.ts;lib/database/sql/account.ts;lib/database/sql/status.ts;lib/database/types/status.test.ts;lib/models/oauth2/accessGrant.ts;lib/models/session.ts;lib/models/status.ts;lib/models/tag.ts;lib/utils/getNoteFromStatus.ts;lib/utils/text/convertEmojisToImages.test.ts;lib/utils/text/convertEmojisToImages.ts
llun,feeds,428,https://github.com/llun/feeds/pull/428,pages/index.tsx,.github/workflows/dev.yml;.gitignore;action/repository.ts;app/globals.css;app/layout.tsx;app/not-found.tsx;app/page.tsx;lib/components/Meta.tsx;lib/page.tsx;next-env.d.ts;next.config.ts;package.json;pages/404.tsx;pages/_app.tsx;pages/index.tsx;postcss.config.js;tailwind.config.js;tsconfig.json
llun,feeds,498,https://github.com/llun/feeds/pull/498,action.yml,action.js;action.yml;app/globals.css;package.json;tailwind.config.js
ltwlf,json-diff-ts,209,https://github.com/ltwlf/json-diff-ts/pull/209,CHANGELOG/empty-remove-fix.md;src/jsonDiff.ts;tests/jsonDiff.test.ts,CHANGELOG/array-handling-fix.md;CHANGELOG/atomize-object-fix.md;CHANGELOG/empty-remove-fix.md;src/jsonDiff.ts;tests/__snapshots__/jsonDiff.test.ts.snap;tests/atomizeChangeset.test.ts;tests/jsonDiff.test.ts
ltwlf,json-diff-ts,243,https://github.com/ltwlf/json-diff-ts/pull/243,CHANGELOG/array-handling-fix.md;CHANGELOG/atomize-object-fix.md;CHANGELOG/empty-remove-fix.md;CHANGELOG/null-value-fix.md;CHANGELOG/root-key-fix.md;README.md;package.json;src/jsonDiff.ts;tests/__snapshots__/jsonDiff.test.ts.snap;tests/jsonDiff.test.ts,CHANGELOG/array-handling-fix.md;CHANGELOG/atomize-object-fix.md;CHANGELOG/empty-remove-fix.md;CHANGELOG/null-value-fix.md;CHANGELOG/root-key-fix.md;README.md;package.json;src/jsonDiff.ts;tests/__snapshots__/jsonDiff.test.ts.snap;tests/jsonDiff.test.ts
ltwlf,json-diff-ts,186,https://github.com/ltwlf/json-diff-ts/pull/186,.github/workflows/npm.yml;package.json;src/jsonCompare.ts;src/jsonDiff.ts,.github/workflows/npm.yml;README.md;package.json;src/jsonCompare.ts;src/jsonDiff.ts;tests/__fixtures__/jsonDiff.fixture.ts;tests/__snapshots__/jsonDiff.test.ts.snap;tests/jsonDiff.test.ts
ltwlf,json-diff-ts,208,https://github.com/ltwlf/json-diff-ts/pull/208,CHANGELOG/empty-remove-fix.md;src/jsonDiff.ts;tests/jsonDiff.test.ts,CHANGELOG/array-handling-fix.md;CHANGELOG/empty-remove-fix.md;src/jsonDiff.ts;tests/jsonDiff.test.ts
mainframecomputer,orchestra,55,https://github.com/mainframecomputer/orchestra/pull/55,packages/python/src/mainframe_orchestra/llm.py,packages/python/src/mainframe_orchestra/llm.py
making,yavi,459,https://github.com/making/yavi/pull/459,scripts/generate-args.sh;src/main/java/am/ik/yavi/arguments/Arguments10Validator.java;src/main/java/am/ik/yavi/arguments/Arguments11Validator.java;src/main/java/am/ik/yavi/arguments/Arguments12Validator.java;src/main/java/am/ik/yavi/arguments/Arguments13Validator.java;src/main/java/am/ik/yavi/arguments/Arguments14Validator.java;src/main/java/am/ik/yavi/arguments/Arguments15Validator.java;src/main/java/am/ik/yavi/arguments/Arguments16Validator.java;src/main/java/am/ik/yavi/arguments/Arguments1Validator.java;src/main/java/am/ik/yavi/arguments/Arguments2Validator.java;src/main/java/am/ik/yavi/arguments/Arguments3Validator.java;src/main/java/am/ik/yavi/arguments/Arguments4Validator.java;src/main/java/am/ik/yavi/arguments/Arguments5Validator.java;src/main/java/am/ik/yavi/arguments/Arguments6Validator.java;src/main/java/am/ik/yavi/arguments/Arguments7Validator.java;src/main/java/am/ik/yavi/arguments/Arguments8Validator.java;src/main/java/am/ik/yavi/arguments/Arguments9Validator.java;src/test/java/am/ik/yavi/arguments/ArgumentsValidatorTest.java,scripts/generate-args.sh;src/main/java/am/ik/yavi/arguments/Arguments10Validator.java;src/main/java/am/ik/yavi/arguments/Arguments11Validator.java;src/main/java/am/ik/yavi/arguments/Arguments12Validator.java;src/main/java/am/ik/yavi/arguments/Arguments13Validator.java;src/main/java/am/ik/yavi/arguments/Arguments14Validator.java;src/main/java/am/ik/yavi/arguments/Arguments15Validator.java;src/main/java/am/ik/yavi/arguments/Arguments16Validator.java;src/main/java/am/ik/yavi/arguments/Arguments1Validator.java;src/main/java/am/ik/yavi/arguments/Arguments2Validator.java;src/main/java/am/ik/yavi/arguments/Arguments3Validator.java;src/main/java/am/ik/yavi/arguments/Arguments4Validator.java;src/main/java/am/ik/yavi/arguments/Arguments5Validator.java;src/main/java/am/ik/yavi/arguments/Arguments6Validator.java;src/main/java/am/ik/yavi/arguments/Arguments7Validator.java;src/main/java/am/ik/yavi/arguments/Arguments8Validator.java;src/main/java/am/ik/yavi/arguments/Arguments9Validator.java;src/test/java/am/ik/yavi/arguments/ArgumentsValidatorTest.java
making,yavi,456,https://github.com/making/yavi/pull/456,scripts/generate-args.sh;src/main/java/am/ik/yavi/arguments/Arguments1.java;src/main/java/am/ik/yavi/arguments/Arguments10.java;src/main/java/am/ik/yavi/arguments/Arguments11.java;src/main/java/am/ik/yavi/arguments/Arguments12.java;src/main/java/am/ik/yavi/arguments/Arguments13.java;src/main/java/am/ik/yavi/arguments/Arguments14.java;src/main/java/am/ik/yavi/arguments/Arguments15.java;src/main/java/am/ik/yavi/arguments/Arguments16.java;src/main/java/am/ik/yavi/arguments/Arguments2.java;src/main/java/am/ik/yavi/arguments/Arguments3.java;src/main/java/am/ik/yavi/arguments/Arguments4.java;src/main/java/am/ik/yavi/arguments/Arguments5.java;src/main/java/am/ik/yavi/arguments/Arguments6.java;src/main/java/am/ik/yavi/arguments/Arguments7.java;src/main/java/am/ik/yavi/arguments/Arguments8.java;src/main/java/am/ik/yavi/arguments/Arguments9.java;src/test/java/am/ik/yavi/arguments/ArgumentsTest.java,scripts/generate-args.sh;src/main/java/am/ik/yavi/arguments/Arguments1.java;src/main/java/am/ik/yavi/arguments/Arguments10.java;src/main/java/am/ik/yavi/arguments/Arguments11.java;src/main/java/am/ik/yavi/arguments/Arguments12.java;src/main/java/am/ik/yavi/arguments/Arguments13.java;src/main/java/am/ik/yavi/arguments/Arguments14.java;src/main/java/am/ik/yavi/arguments/Arguments15.java;src/main/java/am/ik/yavi/arguments/Arguments16.java;src/main/java/am/ik/yavi/arguments/Arguments2.java;src/main/java/am/ik/yavi/arguments/Arguments3.java;src/main/java/am/ik/yavi/arguments/Arguments4.java;src/main/java/am/ik/yavi/arguments/Arguments5.java;src/main/java/am/ik/yavi/arguments/Arguments6.java;src/main/java/am/ik/yavi/arguments/Arguments7.java;src/main/java/am/ik/yavi/arguments/Arguments8.java;src/main/java/am/ik/yavi/arguments/Arguments9.java;src/test/java/am/ik/yavi/arguments/ArgumentsTest.java
mattermost,docker,166,https://github.com/mattermost/docker/pull/166,env.example,env.example
mattermost,mattermost,28138,https://github.com/mattermost/mattermost/pull/28138,server/channels/api4/import_test.go;server/channels/app/channel_test.go;server/channels/app/platform/metrics_test.go;server/channels/app/post_metadata_test.go;server/channels/app/post_test.go;server/channels/store/sqlstore/store_test.go;server/channels/utils/utils_test.go;server/channels/web/params_test.go;server/cmd/mmctl/commands/completion_test.go;server/config/client_test.go;server/public/model/command_response_test.go;server/public/model/utils_test.go;server/public/utils/json_test.go,server/.golangci.yml;server/channels/api4/import_test.go;server/channels/app/channel_test.go;server/channels/app/platform/metrics_test.go;server/channels/app/post_metadata_test.go;server/channels/app/post_test.go;server/channels/store/sqlstore/store_test.go;server/channels/utils/utils_test.go;server/channels/web/params_test.go;server/cmd/mmctl/commands/completion_test.go;server/config/client_test.go;server/public/model/command_response_test.go;server/public/model/utils_test.go;server/public/utils/json_test.go
mattermost,mattermost,30363,https://github.com/mattermost/mattermost/pull/30363,server/channels/app/busy_test.go,server/channels/app/busy_test.go
